0.767332 -51.0175 -51.0175 2 1 0
0.76538 -50.9468 -50.9468 2 1 0
0.763406 -50.8761 -50.8761 2 1 0
0.76141 -50.8054 -50.8054 2 1 0
0.759394 -50.7347 -50.7347 2 1 0
0.757358 -50.664 -50.664 2 1 0
0.755302 -50.5933 -50.5933 2 1 0
0.753228 -50.5226 -50.5226 2 1 0
0.751136 -50.4519 -50.4519 2 1 0
0.749027 -50.3812 -50.3812 2 1 0
0.7469 -50.3105 -50.3105 2 1 0
0.744758 -50.2398 -50.2398 2 1 0
0.742599 -50.1691 -50.1691 2 1 0
0.740426 -50.0984 -50.0984 2 1 0
0.738238 -50.0277 -50.0277 2 1 0
0.736036 -49.957 -49.957 2 1 0
0.733821 -49.8863 -49.8863 2 1 0
0.731593 -49.8156 -49.8156 2 1 0
0.729352 -49.7449 -49.7449 2 1 0
0.727099 -49.6743 -49.6743 2 1 0
0.724834 -49.6036 -49.6036 2 1 0
0.722558 -49.5329 -49.5329 2 1 0
0.720272 -49.4622 -49.4622 2 1 0
0.717974 -49.3915 -49.3915 2 1 0
0.715667 -49.3208 -49.3208 2 1 0
0.713351 -49.2501 -49.2501 2 1 0
0.711025 -49.1794 -49.1794 2 1 0
0.70869 -49.1087 -49.1087 2 1 0
0.706347 -49.038 -49.038 2 1 0
0.703995 -48.9673 -48.9673 2 1 0
0.701636 -48.8966 -48.8966 2 1 0
0.699268 -48.826 -48.826 2 1 0
0.696894 -48.7553 -48.7553 2 1 0
0.694512 -48.6846 -48.6846 2 1 0
0.692123 -48.6139 -48.6139 2 1 0
0.689728 -48.5432 -48.5432 2 1 0
0.687326 -48.4725 -48.4725 2 1 0
0.684918 -48.4018 -48.4018 2 1 0
0.682504 -48.3311 -48.3311 2 1 0
0.680084 -48.2604 -48.2604 2 1 0
0.677658 -48.1897 -48.1897 2 1 0
0.675227 -48.1191 -48.1191 2 1 0
0.67279 -48.0484 -48.0484 2 1 0
0.670348 -47.9777 -47.9777 2 1 0
0.6679 -47.907 -47.907 2 1 0
0.665448 -47.8363 -47.8363 2 1 0
0.66299 -47.7656 -47.7656 2 1 0
0.660527 -47.6949 -47.6949 2 1 0
0.658059 -47.6242 -47.6242 2 1 0
0.655587 -47.5535 -47.5535 2 1 0
0.653109 -47.4829 -47.4829 2 1 0
0.650626 -47.4122 -47.4122 2 1 0
0.648139 -47.3415 -47.3415 2 1 0
0.645646 -47.2708 -47.2708 2 1 0
0.643149 -47.2001 -47.2001 2 1 0
0.640646 -47.1294 -47.1294 2 1 0
0.638138 -47.0587 -47.0587 2 1 0
0.635625 -46.988 -46.988 2 1 0
0.633106 -46.9173 -46.9173 2 1 0
0.630582 -46.8467 -46.8467 2 1 0
0.628052 -46.776 -46.776 2 1 0
0.625516 -46.7053 -46.7053 2 1 0
0.622975 -46.6346 -46.6346 2 1 0
0.620427 -46.5639 -46.5639 2 1 0
0.617872 -46.4932 -46.4932 2 1 0
0.615312 -46.4225 -46.4225 2 1 0
0.612744 -46.3518 -46.3518 2 1 0
0.610169 -46.2812 -46.2812 2 1 0
0.607587 -46.2105 -46.2105 2 1 0
0.604997 -46.1398 -46.1398 2 1 0
0.602399 -46.0691 -46.0691 2 1 0
0.599793 -45.9984 -45.9984 2 1 0
0.597178 -45.9277 -45.9277 2 1 0
0.594555 -45.857 -45.857 2 1 0
0.591922 -45.7864 -45.7864 2 1 0
0.589279 -45.7157 -45.7157 2 1 0
0.586625 -45.645 -45.645 2 1 0
0.583962 -45.5743 -45.5743 2 1 0
0.581287 -45.5036 -45.5036 2 1 0
0.578601 -45.4329 -45.4329 2 1 0
0.575902 -45.3622 -45.3622 2 1 0
0.573191 -45.2916 -45.2916 2 1 0
0.570467 -45.2209 -45.2209 2 1 0
0.56773 -45.1502 -45.1502 2 1 0
0.564978 -45.0795 -45.0795 2 1 0
0.562211 -45.0088 -45.0088 2 1 0
0.559429 -44.9381 -44.9381 2 1 0
0.556631 -44.8675 -44.8675 2 1 0
0.553816 -44.7968 -44.7968 2 1 0
0.550984 -44.7261 -44.7261 2 1 0
0.548134 -44.6554 -44.6554 2 1 0
0.545265 -44.5847 -44.5847 2 1 0
0.542376 -44.5141 -44.5141 2 1 0
0.539467 -44.4434 -44.4434 2 1 0
0.536537 -44.3727 -44.3727 2 1 0
0.533586 -44.302 -44.302 2 1 0
0.530611 -44.2313 -44.2313 2 1 0
0.527613 -44.1607 -44.1607 2 1 0
0.52459 -44.09 -44.09 2 1 0
0.521542 -44.0193 -44.0193 2 1 0
0.518468 -43.9486 -43.9486 2 1 0
0.515367 -43.878 -43.878 2 1 0
0.512237 -43.8073 -43.8073 2 1 0
0.509078 -43.7366 -43.7366 2 1 0
0.505889 -43.6659 -43.6659 2 1 0
0.502669 -43.5953 -43.5953 2 1 0
0.499416 -43.5246 -43.5246 2 1 0
0.496129 -43.4539 -43.4539 2 1 0
0.492809 -43.3832 -43.3832 2 1 0
0.489452 -43.3126 -43.3126 2 1 0
0.486059 -43.2419 -43.2419 2 1 0
0.482627 -43.1712 -43.1712 2 1 0
0.479156 -43.1006 -43.1006 2 1 0
0.475645 -43.0299 -43.0299 2 1 0
0.472091 -42.9592 -42.9592 2 1 0
0.468495 -42.8886 -42.8886 2 1 0
0.464853 -42.8179 -42.8179 2 1 0
0.461166 -42.7473 -42.7473 2 1 0
0.457432 -42.6766 -42.6766 2 1 0
0.453649 -42.6059 -42.6059 2 1 0
0.449816 -42.5353 -42.5353 2 1 0
0.445932 -42.4646 -42.4646 2 1 0
0.441994 -42.394 -42.394 2 1 0
0.438002 -42.3233 -42.3233 2 1 0
0.433954 -42.2527 -42.2527 2 1 0
0.429848 -42.182 -42.182 2 1 0
0.425683 -42.1114 -42.1114 2 1 0
0.421457 -42.0407 -42.0407 2 1 0
0.417168 -41.9701 -41.9701 2 1 0
0.412816 -41.8995 -41.8995 2 1 0
0.408397 -41.8288 -41.8288 2 1 0
0.403911 -41.7582 -41.7582 2 1 0
0.399356 -41.6875 -41.6875 2 1 0
0.394729 -41.6169 -41.6169 2 1 0
0.39003 -41.5463 -41.5463 2 1 0
0.385256 -41.4757 -41.4757 2 1 0
0.380406 -41.405 -41.405 2 1 0
0.375478 -41.3344 -41.3344 2 1 0
0.370469 -41.2638 -41.2638 2 1 0
0.365378 -41.1932 -41.1932 2 1 0
0.360204 -41.1226 -41.1226 2 1 0
0.354944 -41.052 -41.052 2 1 0
0.349596 -40.9814 -40.9814 2 1 0
0.344158 -40.9108 -40.9108 2 1 0
0.338628 -40.8402 -40.8402 2 1 0
0.333005 -40.7696 -40.7696 2 1 0
0.327287 -40.699 -40.699 2 1 0
0.321471 -40.6284 -40.6284 2 1 0
0.315555 -40.5578 -40.5578 2 1 0
0.309538 -40.4872 -40.4872 2 1 0
0.303417 -40.4167 -40.4167 2 1 0
